time,max_amplitude,energy,theoretical_decay
0.07250000000000001,4.27364813219029e194,Inf,1.097803209362141e-49
0.0726,8.213794200606922e194,Inf,9.393722508279531e-50
0.0727,1.5786609726191262e195,Inf,8.038054708714843e-50
0.0728,3.034128206286617e195,Inf,6.878031945626026e-50
0.0729,5.831482586736367e195,Inf,5.885419440323245e-50
0.07300000000000001,1.120789460673743e196,Inf,5.03605715448332e-50
0.0731,2.1541160356291194e196,Inf,4.30927173846934e-50
0.0732,4.140131628434919e196,Inf,3.6873733451254864e-50
0.0733,7.957180401273311e196,Inf,3.155225061571888e-50
0.0734,1.529340746161421e197,Inf,2.6998744790331307e-50
0.07350000000000001,2.9393365487817092e197,Inf,2.3102384331667876e-50
0.0736,5.649296514647447e197,Inf,1.9768332415188238e-50
0.0737,1.0857739690834728e198,Inf,1.6915438721262223e-50
0.0738,2.086817551321498e198,Inf,1.4474264248659578e-50
0.07390000000000001,4.0107864219488045e198,Inf,1.2385391179756031e-50
0.07400000000000001,7.708583681546079e198,Inf,1.059797665983501e-50
0.0741,1.4815613728580846e199,Inf,9.068515289689997e-51
0.0742,2.8475063542461718e199,Inf,7.759780210784159e-51
0.0743,5.472802265244529e199,Inf,6.639917009142057e-51
0.07440000000000001,1.0518524248344116e200,Inf,5.681668383728447e-51
0.0745,2.021621593487163e200,Inf,4.861710707861836e-51
0.0746,3.8854821938498807e200,Inf,4.160086335666679e-51
0.0747,7.467753573352977e200,Inf,3.5597178359902614e-51
0.0748,1.4352747136657012e201,Inf,3.045992330309773e-51
0.07490000000000001,2.7585451012199224e201,Inf,2.6064058174782093e-51
0.075,5.301822015679233e201,Inf,2.2302588282267522e-51
0.0751,1.0189906510327796e202,Inf,1.9083960017001002e-51
0.0752,1.9584624753927075e202,Inf,1.6329832453574965e-51
0.0753,3.7640926966650642e202,Inf,1.3973170543444454e-51
0.07540000000000001,7.234447433690057e202,Inf,1.1956613491979784e-51
0.0755,1.390434133495293e203,Inf,1.0231078605396778e-51
0.0756,2.672363158774785e203,Inf,8.754566625409422e-52
